             v1        OLR1_CO2        OLR2_CO2
      872.10000         0.37942         0.37675
      873.10000         0.37893         0.37630
      874.10000         0.37840         0.37579
      875.10000         0.37785         0.37525
      876.10000         0.37734         0.37478
      877.10000         0.37679         0.37424
      878.10000         0.37626         0.37373
      879.10000         0.37574         0.37324
      880.10000         0.37520         0.37271
      881.10000         0.37467         0.37220
      882.10000         0.37414         0.37170
      883.10000         0.37358         0.37114
      884.10000         0.37307         0.37066
      885.10000         0.37253         0.37015
      886.10000         0.37196         0.36957
      887.10000         0.37145         0.36911
      888.10000         0.37089         0.36854
      889.10000         0.37036         0.36804
      890.10000         0.36981         0.36749
      891.10000         0.36929         0.36702
      892.10000         0.36870         0.36639
      893.10000         0.36821         0.36596
      894.10000         0.36762         0.36535
      895.10000         0.36711         0.36489
      896.10000         0.36652         0.36427
      897.10000         0.36602         0.36382
      898.10000         0.36541         0.36317
      899.10000         0.36490         0.36272
      900.10000         0.36429         0.36206
      901.10000         0.36379         0.36162
      902.10000         0.36317         0.36095
      903.10000         0.36266         0.36048
      904.10000         0.36187         0.35948
      905.10000         0.36149         0.35929
      906.10000         0.36101         0.35889
      907.10000         0.36037         0.35816
      908.10000         0.35992         0.35783
      909.10000         0.35918         0.35692
      910.10000         0.35882         0.35676
      911.10000         0.35806         0.35581
      912.10000         0.35746         0.35519
      913.10000         0.35695         0.35474
      914.10000         0.35646         0.35432
      915.10000         0.35591         0.35379
      916.10000         0.35528         0.35309
      917.10000         0.35490         0.35290
      918.10000         0.35401         0.35169
      919.10000         0.35375         0.35173
      920.10000         0.35279         0.35038
      921.10000         0.35263         0.35064
      922.10000         0.35157         0.34909
      923.10000         0.35138         0.34926
      924.10000         0.35003         0.34716
      925.10000         0.34954         0.34676
      926.10000         0.34987         0.34795
      927.10000         0.34890         0.34659
      928.10000         0.34829         0.34596
      929.10000         0.34823         0.34638
      930.10000         0.34762         0.34574
      931.10000         0.34659         0.34427
      932.10000         0.34455         0.34080
      933.10000         0.34541         0.34305
      934.10000         0.34284         0.33854
      935.10000         0.34464         0.34264
      936.10000         0.34038         0.33485
      937.10000         0.34239         0.33934
      938.10000         0.34066         0.33647
      939.10000         0.33897         0.33380
      940.10000         0.34046         0.33718
      941.10000         0.33692         0.33095
      942.10000         0.33883         0.33507
      943.10000         0.33528         0.32882
      944.10000         0.33780         0.33414
      945.10000         0.33490         0.32907
      946.10000         0.33551         0.33089
      947.10000         0.33393         0.32823
      948.10000         0.33424         0.32946
      949.10000         0.33454         0.33052
      950.10000         0.33183         0.32584
      951.10000         0.33283         0.32829
      952.10000         0.33109         0.32542
      953.10000         0.33294         0.32964
      954.10000         0.33085         0.32604
      955.10000         0.33305         0.33094
      956.10000         0.33006         0.32559
      957.10000         0.33046         0.32695
      958.10000         0.33183         0.33020
      959.10000         0.33014         0.32742
      960.10000         0.33080         0.32928
      961.10000         0.32954         0.32735
      962.10000         0.32956         0.32797
      963.10000         0.32726         0.32397
      964.10000         0.32584         0.32182
      965.10000         0.32779         0.32614
      966.10000         0.32037         0.31217
      967.10000         0.32668         0.32508
      968.10000         0.31462         0.30275
      969.10000         0.32220         0.31734
      970.10000         0.31571         0.30553
      971.10000         0.32113         0.31651
      972.10000         0.32229         0.31924
      973.10000         0.31978         0.31481
      974.10000         0.31732         0.31061
      975.10000         0.32180         0.31991
      976.10000         0.32119         0.31927
      977.10000         0.31651         0.31062
      978.10000         0.31801         0.31409
      979.10000         0.31524         0.30928
      980.10000         0.31549         0.31035
      981.10000         0.31600         0.31184
      982.10000         0.31587         0.31217
      983.10000         0.31499         0.31095
      984.10000         0.31641         0.31430
      985.10000         0.31650         0.31503
      986.10000         0.31360         0.30991
      987.10000         0.31521         0.31361
      988.10000         0.31449         0.31273
      989.10000         0.31405         0.31242
      990.10000         0.31355         0.31200
      991.10000         0.31308         0.31163
      992.10000         0.31260         0.31125
      993.10000         0.31207         0.31075
      994.10000         0.31152         0.31022
      995.10000         0.31098         0.30971
      996.10000         0.31043         0.30918
      997.10000         0.30987         0.30863
      998.10000         0.30931         0.30808
      999.10000         0.30875         0.30753
     1000.10000         0.30817         0.30695
     1001.10000         0.30762         0.30641
     1002.10000         0.30703         0.30580
     1003.10000         0.30649         0.30529
     1004.10000         0.30591         0.30470
     1005.10000         0.30535         0.30416
     1006.10000         0.30479         0.30361
     1007.10000         0.30420         0.30299
     1008.10000         0.30366         0.30249
     1009.10000         0.30302         0.30177
     1010.10000         0.30253         0.30137
     1011.10000         0.30188         0.30064
     1012.10000         0.30139         0.30023
     1013.10000         0.30080         0.29960
     1014.10000         0.30020         0.29898
     1015.10000         0.29970         0.29855
     1016.10000         0.29892         0.29755
     1017.10000         0.29858         0.29743
     1018.10000         0.29761         0.29606
     1019.10000         0.29745         0.29631
     1020.10000         0.29645         0.29488
     1021.10000         0.29631         0.29517
     1022.10000         0.29522         0.29355
     1023.10000         0.29510         0.29387
     1024.10000         0.29414         0.29253
     1025.10000         0.29384         0.29248
     1026.10000         0.29274         0.29086
     1027.10000         0.29273         0.29139
     1028.10000         0.29120         0.28894
     1029.10000         0.29135         0.28977
     1030.10000         0.28999         0.28764
     1031.10000         0.29006         0.28832
     1032.10000         0.28903         0.28684
     1033.10000         0.28809         0.28551
     1034.10000         0.28738         0.28468
     1035.10000         0.28659         0.28366
     1036.10000         0.28564         0.28235
     1037.10000         0.28629         0.28417
     1038.10000         0.28362         0.27948
     1039.10000         0.28480         0.28230
     1040.10000         0.28084         0.27520
     1041.10000         0.28331         0.28045
     1042.10000         0.27852         0.27190
     1043.10000         0.28042         0.27586
     1044.10000         0.27940         0.27443
     1045.10000         0.28040         0.27698
     1046.10000         0.27462         0.26624
     1047.10000         0.27699         0.27141
     1048.10000         0.27845         0.27467
     1049.10000         0.27346         0.26576
     1050.10000         0.27723         0.27335
     1051.10000         0.27367         0.26709
     1052.10000         0.27393         0.26809
     1053.10000         0.27331         0.26733
     1054.10000         0.27604         0.27321
     1055.10000         0.26948         0.26098
     1056.10000         0.27205         0.26649
     1057.10000         0.27335         0.26949
     1058.10000         0.27167         0.26676
     1059.10000         0.27464         0.27310
     1060.10000         0.26945         0.26350
     1061.10000         0.27369         0.27231
     1062.10000         0.27222         0.26993
     1063.10000         0.27272         0.27147
     1064.10000         0.27072         0.26805
     1065.10000         0.27111         0.26936
     1066.10000         0.27087         0.26941
     1067.10000         0.27045         0.26912
     1068.10000         0.26682         0.26263
     1069.10000         0.26860         0.26654
     1070.10000         0.25619         0.24359
     1071.10000         0.26513         0.26093
     1072.10000         0.26751         0.26600
     1073.10000         0.24733         0.22862
     1074.10000         0.26565         0.26339
     1075.10000         0.26445         0.26158
     1076.10000         0.26480         0.26277
     1077.10000         0.25668         0.24748
     1078.10000         0.25287         0.24166
     1079.10000         0.25615         0.24772
     1080.10000         0.25961         0.25489
     1081.10000         0.26196         0.25982
     1082.10000         0.25853         0.25358
     1083.10000         0.25315         0.24430
     1084.10000         0.25892         0.25547
     1085.10000         0.25743         0.25307
     1086.10000         0.25744         0.25358
     1087.10000         0.25768         0.25456
     1088.10000         0.25707         0.25387
     1089.10000         0.25816         0.25654
     1090.10000         0.25719         0.25514
     1091.10000         0.25684         0.25499
     1092.10000         0.25661         0.25505
     1093.10000         0.25622         0.25480
     1094.10000         0.25589         0.25468
     1095.10000         0.25543         0.25429
     1096.10000         0.25498         0.25391
     1097.10000         0.25451         0.25352
     1098.10000         0.25401         0.25306
     1099.10000         0.25351         0.25258
     1100.10000         0.25300         0.25209
     1101.10000         0.25248         0.25159
     1102.10000         0.25196         0.25109
     1103.10000         0.25142         0.25055
     1104.10000         0.25086         0.25000
     1105.10000         0.25037         0.24951
     1106.10000         0.24985         0.24900
     1107.10000         0.24932         0.24847
     1108.10000         0.24878         0.24794
     1109.10000         0.24827         0.24743
     1110.10000         0.24775         0.24691
     1111.10000         0.24723         0.24639
     1112.10000         0.24670         0.24587
     1113.10000         0.24618         0.24534
     1114.10000         0.24565         0.24482
     1115.10000         0.24512         0.24430
     1116.10000         0.24460         0.24377
     1117.10000         0.24408         0.24325
     1118.10000         0.24356         0.24274
     1119.10000         0.24301         0.24219
     1120.10000         0.24244         0.24163
     1121.10000         0.24194         0.24113
     1122.10000         0.24144         0.24062
     1123.10000         0.24091         0.24010
     1124.10000         0.24044         0.23963
     1125.10000         0.23992         0.23911
     1126.10000         0.23940         0.23860
     1127.10000         0.23888         0.23808
     1128.10000         0.23836         0.23756
     1129.10000         0.23784         0.23705
     1130.10000         0.23734         0.23654
     1131.10000         0.23682         0.23603
     1132.10000         0.23631         0.23552
     1133.10000         0.23578         0.23499
     1134.10000         0.23526         0.23447
     1135.10000         0.23473         0.23395
     1136.10000         0.23411         0.23332
     1137.10000         0.23360         0.23281
     1138.10000         0.23317         0.23239
     1139.10000         0.23272         0.23194
     1140.10000         0.23219         0.23141
     1141.10000         0.23164         0.23086
     1142.10000         0.23119         0.23041
     1143.10000         0.23069         0.22992
     1144.10000         0.23018         0.22941
     1145.10000         0.22967         0.22890
     1146.10000         0.22913         0.22836
     1147.10000         0.22857         0.22780
     1148.10000         0.22814         0.22737
     1149.10000         0.22761         0.22685
     1150.10000         0.22696         0.22620
     1151.10000         0.22662         0.22586
     1152.10000         0.22610         0.22534
     1153.10000         0.22552         0.22476
     1154.10000         0.22497         0.22422
     1155.10000         0.22464         0.22389
     1156.10000         0.22413         0.22338
     1157.10000         0.22354         0.22279
     1158.10000         0.22300         0.22225
     1159.10000         0.22249         0.22174
     1160.10000         0.22195         0.22120
     1161.10000         0.22162         0.22087
     1162.10000         0.22113         0.22038
     1163.10000         0.22065         0.21991
     1164.10000         0.22011         0.21937
     1165.10000         0.21956         0.21882
     1166.10000         0.21912         0.21838
     1167.10000         0.21864         0.21791
     1168.10000         0.21807         0.21734
     1169.10000         0.21752         0.21679
     1170.10000         0.21676         0.21603
     1171.10000         0.21660         0.21587
     1172.10000         0.21613         0.21540
     1173.10000         0.21478         0.21406
     1174.10000         0.21523         0.21450
     1175.10000         0.21470         0.21398
     1176.10000         0.21420         0.21348
     1177.10000         0.21351         0.21279
     1178.10000         0.21282         0.21211
     1179.10000         0.21257         0.21185
     1180.10000         0.21179         0.21107
     1181.10000         0.21164         0.21092
     1182.10000         0.21126         0.21055
     1183.10000         0.21077         0.21006
     1184.10000         0.21011         0.20940
     1185.10000         0.20961         0.20890
     1186.10000         0.20915         0.20845
     1187.10000         0.20820         0.20750
     1188.10000         0.20762         0.20692
     1189.10000         0.20658         0.20588
     1190.10000         0.20567         0.20498
     1191.10000         0.20538         0.20468
     1192.10000         0.20596         0.20526
     1193.10000         0.20512         0.20443
     1194.10000         0.20486         0.20416
     1195.10000         0.20432         0.20362
     1196.10000         0.20438         0.20369
     1197.10000         0.20250         0.20181
     1198.10000         0.20271         0.20202
     1199.10000         0.20176         0.20108
     1200.10000         0.20065         0.19997
     1201.10000         0.20076         0.20008
     1202.10000         0.20118         0.20049
     1203.10000         0.20050         0.19981
     1204.10000         0.19946         0.19878
     1205.10000         0.20005         0.19937
     1206.10000         0.19956         0.19888
     1207.10000         0.19823         0.19756
     1208.10000         0.19440         0.19375
     1209.10000         0.19331         0.19266
     1210.10000         0.19212         0.19146
     1211.10000         0.19287         0.19221
     1212.10000         0.19441         0.19374
     1213.10000         0.19657         0.19589
     1214.10000         0.19464         0.19398
     1215.10000         0.18673         0.18611
     1216.10000         0.18785         0.18722
     1217.10000         0.19051         0.18986
     1218.10000         0.18536         0.18474
     1219.10000         0.18726         0.18662
     1220.10000         0.18123         0.18063
     1221.10000         0.17747         0.17688
     1222.10000         0.18228         0.18167
     1223.10000         0.18562         0.18498
     1224.10000         0.18577         0.18514
     1225.10000         0.18467         0.18403
     1226.10000         0.18865         0.18800
     1227.10000         0.17608         0.17550
     1228.10000         0.16282         0.16228
     1229.10000         0.16915         0.16858
     1230.10000         0.17640         0.17579
     1231.10000         0.18746         0.18681
     1232.10000         0.17546         0.17488
     1233.10000         0.18009         0.17947
     1234.10000         0.16333         0.16282
     1235.10000         0.14868         0.14822
     1236.10000         0.15749         0.15696
     1237.10000         0.17361         0.17302
     1238.10000         0.17542         0.17482
     1239.10000         0.17280         0.17222
     1240.10000         0.16210         0.16158
     1241.10000         0.15974         0.15923
     1242.10000         0.16354         0.16298
     1243.10000         0.15954         0.15906
     1244.10000         0.11649         0.11621
     1245.10000         0.13944         0.13899
     1246.10000         0.12437         0.12399
     1247.10000         0.12831         0.12791
     1248.10000         0.15388         0.15339
     1249.10000         0.13865         0.13818
     1250.10000         0.17785         0.17722
     1251.10000         0.16991         0.16933
     1252.10000         0.14238         0.14195
     1253.10000         0.06039         0.06021
     1254.10000         0.13051         0.13010
     1255.10000         0.16527         0.16470
     1256.10000         0.12061         0.12019
     1257.10000         0.15699         0.15652
     1258.10000         0.13636         0.13596
     1259.10000         0.08191         0.08168
     1260.10000         0.13019         0.12978
     1261.10000         0.07410         0.07387
     1262.10000         0.07880         0.07859
     1263.10000         0.11454         0.11416
     1264.10000         0.13808         0.13764
     1265.10000         0.01022         0.01021
     1266.10000         0.13923         0.13883
     1267.10000         0.04918         0.04911
     1268.10000         0.04934         0.04920
     1269.10000         0.11789         0.11760
     1270.10000         0.07049         0.07032
     1271.10000         0.00714         0.00714
     1272.10000         0.16809         0.16748
     1273.10000         0.14302         0.14261
     1274.10000         0.10897         0.10866
     1275.10000         0.01059         0.01058
     1276.10000         0.09503         0.09476
     1277.10000         0.09343         0.09311
     1278.10000         0.16419         0.16360
     1279.10000         0.15592         0.15539
     1280.10000         0.11921         0.11886
     1281.10000         0.09571         0.09544
     1282.10000         0.03489         0.03483
     1283.10000         0.07132         0.07108
     1284.10000         0.16008         0.15951
     1285.10000         0.15287         0.15234
     1286.10000         0.13398         0.13355
     1287.10000         0.03984         0.03978
     1288.10000         0.04853         0.04841
     1289.10000         0.13972         0.13922
     1290.10000         0.15767         0.15710
     1291.10000         0.13053         0.13013
     1292.10000         0.12680         0.12638
     1293.10000         0.11213         0.11181
     1294.10000         0.00621         0.00621
     1295.10000         0.11305         0.11267
     1296.10000         0.09693         0.09671
     1297.10000         0.04730         0.04717
     1298.10000         0.10585         0.10558
     1299.10000         0.05078         0.05067
     1300.10000         0.06281         0.06270
     1301.10000         0.01576         0.01574
     1302.10000         0.03813         0.03809
     1303.10000         0.00655         0.00655
     1304.10000         0.01818         0.01817
     1305.10000         0.00677         0.00677
     1306.10000         0.03259         0.03252
     1307.10000         0.15082         0.15025
     1308.10000         0.15287         0.15230
     1309.10000         0.14712         0.14659
     1310.10000         0.08508         0.08487
     1311.10000         0.03624         0.03612
     1312.10000         0.15290         0.15231
     1313.10000         0.15271         0.15213
     1314.10000         0.15256         0.15198
     1315.10000         0.15106         0.15049
     1316.10000         0.09678         0.09651
     1317.10000         0.14847         0.14790
     1318.10000         0.15047         0.14990
     1319.10000         0.15011         0.14954
     1320.10000         0.14838         0.14782
     1321.10000         0.09250         0.09229
     1322.10000         0.06129         0.06108
     1323.10000         0.14704         0.14648
     1324.10000         0.14740         0.14684
     1325.10000         0.14388         0.14333
     1326.10000         0.07348         0.07335
     1327.10000         0.00567         0.00567
     1328.10000         0.14310         0.14255
     1329.10000         0.14447         0.14391
     1330.10000         0.14112         0.14058
     1331.10000         0.08738         0.08719
     1332.10000         0.01877         0.01875
     1333.10000         0.13909         0.13855
     1334.10000         0.14157         0.14102
     1335.10000         0.13657         0.13606
     1336.10000         0.07142         0.07128
     1337.10000         0.04889         0.04875
     1338.10000         0.13862         0.13808
     1339.10000         0.13921         0.13867
     1340.10000         0.11696         0.11660
     1341.10000         0.04005         0.03999
     1342.10000         0.03125         0.03118
     1343.10000         0.13617         0.13563
     1344.10000         0.13582         0.13530
     1345.10000         0.10212         0.10183
     1346.10000         0.02022         0.02019
     1347.10000         0.06078         0.06060
     1348.10000         0.13662         0.13608
     1349.10000         0.12523         0.12480
     1350.10000         0.07425         0.07408
     1351.10000         0.01087         0.01085
     1352.10000         0.08719         0.08689
     1353.10000         0.06169         0.06149
     1354.10000         0.10711         0.10678
     1355.10000         0.04149         0.04138
     1356.10000         0.08591         0.08559
     1357.10000         0.09795         0.09758
     1358.10000         0.07648         0.07622
     1359.10000         0.09217         0.09189
     1360.10000         0.09619         0.09581
     1361.10000         0.12347         0.12299
     1362.10000         0.10412         0.10373
     1363.10000         0.10785         0.10745
     1364.10000         0.09947         0.09909
     1365.10000         0.10858         0.10815
     1366.10000         0.12631         0.12581
     1367.10000         0.11693         0.11648
     1368.10000         0.10738         0.10696
     1369.10000         0.12913         0.12860
     1370.10000         0.13072         0.13018
     1371.10000         0.12946         0.12893
     1372.10000         0.11615         0.11571
     1373.10000         0.11375         0.11329
     1374.10000         0.12599         0.12546
     1375.10000         0.12125         0.12075
     1376.10000         0.12405         0.12353
     1377.10000         0.12641         0.12589
     1378.10000         0.12727         0.12673
     1379.10000         0.12781         0.12728
     1380.10000         0.12469         0.12417
     1381.10000         0.12527         0.12475
     1382.10000         0.12597         0.12544
     1383.10000         0.12664         0.12610
     1384.10000         0.12649         0.12595
     1385.10000         0.12626         0.12572
     1386.10000         0.12526         0.12472
     1387.10000         0.12558         0.12504
     1388.10000         0.12631         0.12577
     1389.10000         0.12614         0.12559
     1390.10000         0.12557         0.12503
     1391.10000         0.12530         0.12476
     1392.10000         0.12428         0.12374
     1393.10000         0.12452         0.12398
     1394.10000         0.12438         0.12384
     1395.10000         0.12340         0.12286
     1396.10000         0.12364         0.12310
     1397.10000         0.12345         0.12291
     1398.10000         0.12321         0.12267
     1399.10000         0.12301         0.12247
     1400.10000         0.12260         0.12206
     1401.10000         0.12228         0.12174
     1402.10000         0.12180         0.12126
     1403.10000         0.12151         0.12097
     1404.10000         0.12061         0.12008
     1405.10000         0.12092         0.12038
     1406.10000         0.12065         0.12011
     1407.10000         0.12025         0.11971
     1408.10000         0.11937         0.11884
     1409.10000         0.11902         0.11849
     1410.10000         0.11900         0.11847
     1411.10000         0.11883         0.11829
     1412.10000         0.11824         0.11771
     1413.10000         0.11849         0.11796
     1414.10000         0.11820         0.11766
     1415.10000         0.11774         0.11720
     1416.10000         0.11694         0.11641
     1417.10000         0.11638         0.11585
     1418.10000         0.11651         0.11598
     1419.10000         0.11659         0.11605
     1420.10000         0.11625         0.11572
     1421.10000         0.11596         0.11542
     1422.10000         0.11540         0.11487
     1423.10000         0.11431         0.11379
     1424.10000         0.11307         0.11256
     1425.10000         0.11294         0.11242
     1426.10000         0.11428         0.11375
     1427.10000         0.11402         0.11349
     1428.10000         0.11372         0.11319
     1429.10000         0.11352         0.11299
     1430.10000         0.11318         0.11266
     1431.10000         0.11189         0.11137
     1432.10000         0.11097         0.11045
     1433.10000         0.11134         0.11082
     1434.10000         0.11191         0.11138
     1435.10000         0.11139         0.11087
     1436.10000         0.11091         0.11039
     1437.10000         0.11098         0.11046
     1438.10000         0.11052         0.11000
     1439.10000         0.10882         0.10830
     1440.10000         0.10677         0.10627
     1441.10000         0.10955         0.10902
     1442.10000         0.10941         0.10889
     1443.10000         0.10888         0.10836
     1444.10000         0.10898         0.10845
     1445.10000         0.10867         0.10815
     1446.10000         0.10821         0.10769
     1447.10000         0.10630         0.10579
     1448.10000         0.10376         0.10327
     1449.10000         0.10689         0.10637
     1450.10000         0.10715         0.10663
     1451.10000         0.10674         0.10622
     1452.10000         0.10644         0.10593
     1453.10000         0.10611         0.10559
     1454.10000         0.10600         0.10548
     1455.10000         0.10446         0.10395
     1456.10000         0.10434         0.10383
     1457.10000         0.10113         0.10063
     1458.10000         0.10473         0.10421
     1459.10000         0.10444         0.10393
     1460.10000         0.10420         0.10369
     1461.10000         0.10390         0.10338
     1462.10000         0.10148         0.10098
     1463.10000         0.10337         0.10285
     1464.10000         0.10306         0.10255
     1465.10000         0.10080         0.10030
     1466.10000         0.10244         0.10192
     1467.10000         0.10230         0.10179
     1468.10000         0.10202         0.10151
     1469.10000         0.10173         0.10121
     1470.10000         0.10129         0.10078
     1471.10000         0.10047         0.09996
     1472.10000         0.09973         0.09922
     1473.10000         0.10057         0.10006
     1474.10000         0.09849         0.09799
     1475.10000         0.09937         0.09886
     1476.10000         0.09967         0.09916
     1477.10000         0.09948         0.09897
     1478.10000         0.09922         0.09870
     1479.10000         0.09894         0.09843
     1480.10000         0.09860         0.09809
     1481.10000         0.09818         0.09767
     1482.10000         0.09798         0.09747
     1483.10000         0.09778         0.09727
     1484.10000         0.09753         0.09702
     1485.10000         0.09731         0.09680
     1486.10000         0.09703         0.09652
     1487.10000         0.09675         0.09624
     1488.10000         0.09648         0.09597
     1489.10000         0.09621         0.09570
     1490.10000         0.09588         0.09537
     1491.10000         0.09553         0.09502
     1492.10000         0.09344         0.09295
     1493.10000         0.09477         0.09426
     1494.10000         0.09488         0.09437
     1495.10000         0.09462         0.09411
     1496.10000         0.09436         0.09385
     1497.10000         0.09409         0.09358
     1498.10000         0.09382         0.09332
     1499.10000         0.09354         0.09303
     1500.10000         0.09316         0.09266
     1501.10000         0.09277         0.09227
     1502.10000         0.09232         0.09182
     1503.10000         0.09250         0.09200
     1504.10000         0.09224         0.09173
     1505.10000         0.09200         0.09149
     1506.10000         0.09174         0.09123
     1507.10000         0.09148         0.09097
     1508.10000         0.09122         0.09072
     1509.10000         0.09095         0.09044
     1510.10000         0.09069         0.09019
     1511.10000         0.09041         0.08991
     1512.10000         0.09016         0.08966
     1513.10000         0.08993         0.08943
     1514.10000         0.08968         0.08918
     1515.10000         0.08942         0.08892
     1516.10000         0.08917         0.08867
     1517.10000         0.08891         0.08841
     1518.10000         0.08867         0.08816
     1519.10000         0.08842         0.08792
     1520.10000         0.08816         0.08766
     1521.10000         0.08790         0.08740
     1522.10000         0.08766         0.08716
     1523.10000         0.08741         0.08691
     1524.10000         0.08716         0.08666
     1525.10000         0.08691         0.08641
     1526.10000         0.08666         0.08616
     1527.10000         0.08641         0.08592
     1528.10000         0.08617         0.08567
     1529.10000         0.08592         0.08542
     1530.10000         0.08567         0.08517
     1531.10000         0.08540         0.08490
     1532.10000         0.08500         0.08450
     1533.10000         0.08414         0.08365
     1534.10000         0.08285         0.08236
     1535.10000         0.08190         0.08142
     1536.10000         0.08172         0.08124
     1537.10000         0.07977         0.07930
     1538.10000         0.08051         0.08003
     1539.10000         0.08095         0.08047
     1540.10000         0.08113         0.08065
     1541.10000         0.08113         0.08065
     1542.10000         0.08075         0.08027
     1543.10000         0.08152         0.08103
     1544.10000         0.08138         0.08090
     1545.10000         0.08044         0.07996
     1546.10000         0.08118         0.08069
     1547.10000         0.08056         0.08007
     1548.10000         0.08075         0.08026
     1549.10000         0.08094         0.08044
     1550.10000         0.08054         0.08005
     1551.10000         0.08053         0.08004
     1552.10000         0.07980         0.07931
     1553.10000         0.07994         0.07945
     1554.10000         0.07980         0.07931
     1555.10000         0.07946         0.07897
     1556.10000         0.07932         0.07883
     1557.10000         0.07923         0.07874
     1558.10000         0.07896         0.07846
     1559.10000         0.07873         0.07824
     1560.10000         0.07856         0.07806
     1561.10000         0.07833         0.07784
     1562.10000         0.07810         0.07760
     1563.10000         0.07787         0.07738
     1564.10000         0.07765         0.07715
     1565.10000         0.07723         0.07674
     1566.10000         0.07722         0.07673
     1567.10000         0.07700         0.07651
     1568.10000         0.07677         0.07628
     1569.10000         0.07655         0.07606
     1570.10000         0.07633         0.07584
     1571.10000         0.07610         0.07561
     1572.10000         0.07588         0.07539
     1573.10000         0.07560         0.07511
     1574.10000         0.07527         0.07479
     1575.10000         0.07498         0.07449
     1576.10000         0.07453         0.07404
     1577.10000         0.07478         0.07429
     1578.10000         0.07457         0.07408
     1579.10000         0.07436         0.07387
     1580.10000         0.07414         0.07365
     1581.10000         0.07393         0.07344
     1582.10000         0.07371         0.07322
     1583.10000         0.07348         0.07299
     1584.10000         0.07326         0.07277
     1585.10000         0.07291         0.07243
     1586.10000         0.07274         0.07225
     1587.10000         0.07225         0.07176
     1588.10000         0.07223         0.07174
     1589.10000         0.07190         0.07142
     1590.10000         0.07197         0.07148
     1591.10000         0.07179         0.07130
     1592.10000         0.07158         0.07109
     1593.10000         0.07137         0.07088
     1594.10000         0.07116         0.07067
     1595.10000         0.07095         0.07046
     1596.10000         0.07070         0.07022
     1597.10000         0.07047         0.06999
     1598.10000         0.07014         0.06966
     1599.10000         0.06661         0.06615
     1600.10000         0.06988         0.06939
     1601.10000         0.06948         0.06899
     1602.10000         0.06950         0.06901
     1603.10000         0.06929         0.06881
     1604.10000         0.06909         0.06860
     1605.10000         0.06888         0.06840
     1606.10000         0.06855         0.06806
     1607.10000         0.06831         0.06783
     1608.10000         0.06807         0.06759
     1609.10000         0.06794         0.06745
     1610.10000         0.05730         0.05690
     1611.10000         0.06760         0.06711
     1612.10000         0.06742         0.06694
     1613.10000         0.06710         0.06661
     1614.10000         0.06705         0.06656
     1615.10000         0.06687         0.06639
     1616.10000         0.06667         0.06619
     1617.10000         0.06644         0.06595
     1618.10000         0.06610         0.06562
     1619.10000         0.06584         0.06536
     1620.10000         0.06548         0.06500
     1621.10000         0.06530         0.06482
     1622.10000         0.06532         0.06484
     1623.10000         0.06516         0.06468
     1624.10000         0.06506         0.06457
     1625.10000         0.06480         0.06431
     1626.10000         0.06460         0.06412
     1627.10000         0.06452         0.06403
     1628.10000         0.06433         0.06384
     1629.10000         0.06412         0.06364
     1630.10000         0.06386         0.06338
     1631.10000         0.06359         0.06311
     1632.10000         0.06342         0.06294
     1633.10000         0.06325         0.06277
     1634.10000         0.06312         0.06264
     1635.10000         0.06299         0.06251
     1636.10000         0.06280         0.06231
     1637.10000         0.06259         0.06211
     1638.10000         0.06221         0.06173
     1639.10000         0.06212         0.06164
     1640.10000         0.06204         0.06155
     1641.10000         0.06184         0.06136
     1642.10000         0.06163         0.06115
     1643.10000         0.06128         0.06080
     1644.10000         0.06068         0.06020
     1645.10000         0.06098         0.06049
     1646.10000         0.06086         0.06038
     1647.10000         0.06077         0.06028
     1648.10000         0.06059         0.06011
     1649.10000         0.06040         0.05992
     1650.10000         0.06017         0.05968
     1651.10000         0.05990         0.05942
     1652.10000         0.05969         0.05920
     1653.10000         0.05962         0.05914
     1654.10000         0.05930         0.05882
     1655.10000         0.05917         0.05869
     1656.10000         0.05909         0.05861
     1657.10000         0.05897         0.05849
     1658.10000         0.05879         0.05831
     1659.10000         0.05862         0.05813
     1660.10000         0.05844         0.05795
     1661.10000         0.05822         0.05774
     1662.10000         0.05804         0.05756
     1663.10000         0.05783         0.05735
     1664.10000         0.05760         0.05711
     1665.10000         0.05732         0.05684
     1666.10000         0.05730         0.05682
     1667.10000         0.05718         0.05670
     1668.10000         0.05704         0.05655
     1669.10000         0.05687         0.05638
     1670.10000         0.05670         0.05621
     1671.10000         0.05652         0.05603
     1672.10000         0.05635         0.05586
     1673.10000         0.05618         0.05570
     1674.10000         0.05599         0.05551
     1675.10000         0.05579         0.05531
     1676.10000         0.05561         0.05513
     1677.10000         0.05533         0.05485
     1678.10000         0.05522         0.05474
     1679.10000         0.05502         0.05454
     1680.10000         0.05499         0.05451
     1681.10000         0.05483         0.05435
     1682.10000         0.05466         0.05418
     1683.10000         0.05449         0.05401
     1684.10000         0.05432         0.05384
     1685.10000         0.05416         0.05368
     1686.10000         0.05399         0.05351
     1687.10000         0.05382         0.05333
     1688.10000         0.05365         0.05317
     1689.10000         0.05348         0.05300
     1690.10000         0.05333         0.05284
     1691.10000         0.05314         0.05266
     1692.10000         0.05299         0.05250
     1693.10000         0.05285         0.05237
     1694.10000         0.05269         0.05221
     1695.10000         0.05253         0.05205
     1696.10000         0.05237         0.05189
     1697.10000         0.05221         0.05172
     1698.10000         0.05204         0.05155
     1699.10000         0.05188         0.05139
     1700.10000         0.05172         0.05124
